Item_ID,Assembly,RefDes,Category,Description,Manufacturer,MPN,Package,Qty_per_station,Qty_4,Spares_4,Procure_qty_4,Qty_10,Spares_10,Procure_qty_10,Qty_20,Spares_20,Procure_qty_20,Spare_policy,Variant,Status,China_source_policy,Incoming_control,Notes,Value,Line_class,Population,Temperature_C,BOM_disposition
MAIN-010-R10,PCB-MAIN,R10,Resistor,OCTOSPI IO1 series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=NOR_IO1_U1;2=NOR_IO1_U2; Review A may change only from measured SI evidence,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R11,PCB-MAIN,R11,Resistor,OCTOSPI IO2 series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=NOR_IO2_U1;2=NOR_IO2_U2; Review A may change only from measured SI evidence,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R12,PCB-MAIN,R12,Resistor,OCTOSPI IO3 series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=NOR_IO3_U1;2=NOR_IO3_U2; Review A may change only from measured SI evidence,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R13,PCB-MAIN,R13,Resistor,Authoritative PCB-MAIN I2C2 SCL pull-up,Panasonic,ERJ-2RKF2201X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=I2C2_SCL_BUS; PCB-PWR pull-up footprint remains DNP,2.2 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R14,PCB-MAIN,R14,Resistor,Authoritative PCB-MAIN I2C2 SDA pull-up,Panasonic,ERJ-2RKF2201X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=I2C2_SDA_BUS; PCB-PWR pull-up footprint remains DNP,2.2 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R15,PCB-MAIN,R15,Resistor,I2C2 SCL master-side series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=I2C2_SCL_U1;2=I2C2_SCL_BUS; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R16,PCB-MAIN,R16,Resistor,I2C2 SDA master-side series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=I2C2_SDA_U1;2=I2C2_SDA_BUS; Place adjacent to U1,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R17,PCB-MAIN,R17,Resistor,PDM clock source termination at U7,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=PDM_CLK_1V8_U7;2=PDM_CLK_1V8_FANOUT; Verify all four harness edges and skew,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R18,PCB-MAIN,R18,Resistor,AAD configuration fanout damping at U7,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=AAD_CFG_1V8_U7;2=AAD_CFG_1V8_FANOUT; Verify one-wire writes on all four leaves,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R19,PCB-MAIN,R19,Resistor,MIC1 WAKE inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=MIC_WAKE1;2=GND; No connector means inactive LOW,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R20,PCB-MAIN,R20,Resistor,MIC2 WAKE inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=MIC_WAKE2;2=GND; No connector means inactive LOW,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R21,PCB-MAIN,R21,Resistor,MIC3 WAKE inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=MIC_WAKE3;2=GND; No connector means inactive LOW,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R22,PCB-MAIN,R22,Resistor,MIC4 WAKE inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=MIC_WAKE4;2=GND; No connector means inactive LOW,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R23,PCB-MAIN,R23,Resistor,U18 MCU-side inactive-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=MIC_WAKE;2=GND; Keeps PA8 low during partial power,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R24,PCB-MAIN,R24,Resistor,Q1 base current limiter,Panasonic,ERJ-2RKF4701X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_PWRKEY_CMD;2=Q1_BASE; Q1 pin 1 endpoint,4.7 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R25,PCB-MAIN,R25,Resistor,Q1 base-emitter off-state pull,Panasonic,ERJ-2RKF4702X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=Q1_BASE;2=GND_MODEM; Prevents unintended PWRKEY assertion,47 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R26,PCB-MAIN,R26,Resistor,Q2 base current limiter,Panasonic,ERJ-2RKF4701X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_RESET_N_CMD;2=Q2_BASE; Q2 pin 1 endpoint,4.7 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R27,PCB-MAIN,R27,Resistor,Q2 base-emitter off-state pull,Panasonic,ERJ-2RKF4702X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=Q2_BASE;2=GND_MODEM; Prevents unintended RESET_N assertion,47 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R28,PCB-MAIN,R28,Resistor,Modem receive path idle-HIGH pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=CELL_TX_U16; U16 B5 side,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R29,PCB-MAIN,R29,Resistor,Modem DTR default-awake pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_DTR_U16;2=GND_MODEM; U16 B6 side,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R30,PCB-MAIN,R30,Resistor,U8 UART transmit idle-HIGH pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=U8_VDD_EXT_1V8;2=U8_MAIN_TXD_1V8; U16 A1 side,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R31,PCB-MAIN,R31,Resistor,U8 ring indicator inactive-HIGH pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=U8_VDD_EXT_1V8;2=U8_MAIN_RI_1V8; U16 A3 side,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R32,PCB-MAIN,R32,Resistor,MCU receive inactive-HIGH pull-up,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=CELL_RX_U16; U16 B1 side,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R33,PCB-MAIN,R33,Resistor,MCU RI inactive-HIGH pull-up,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=CELL_RI_U16; U16 B3 side,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R34,PCB-MAIN,R34,Resistor,Modem status inactive-LOW pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_STATUS_U16;2=GND_MODEM; U16 B2 side,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R35,PCB-MAIN,R35,Resistor,BG95 USB boot normal-state pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_USB_BOOT_1V8;2=GND_MODEM; Fixture drive is current limited through R38,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R36,PCB-MAIN,R36,Resistor,BG95 debug TX source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_DBG_TXD_U8;2=CELL_DBG_TXD_TP; Fixture is 1.8 V tolerant,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R37,PCB-MAIN,R37,Resistor,BG95 debug RX fixture-side damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_DBG_RXD_TP;2=CELL_DBG_RXD_U8; Fixture output only after VREF valid,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R38,PCB-MAIN,R38,Resistor,BG95 USB boot fixture current limiter,Panasonic,ERJ-2RKF1001X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_USB_BOOT_TP;2=CELL_USB_BOOT_1V8; Fixture normally high impedance,1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R39,PCB-MAIN,R39,Resistor,BG95 USB D+ controlled series link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_USB_DP_U8;2=CELL_USB_DP_TP; Preserve 90 Ohm differential pair,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R40,PCB-MAIN,R40,Resistor,BG95 USB D- controlled series link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_USB_DM_U8;2=CELL_USB_DM_TP; Preserve 90 Ohm differential pair,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R41,PCB-MAIN,R41,Resistor,BG95 debug reference sense isolation,Panasonic,ERJ-2RKF1001X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=U8_VDD_EXT_1V8;2=CELL_DBG_VREF_TP; VTREF contact never sources station power,1 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R42,PCB-MAIN,R42,Resistor,U8 VBAT_RF star branch link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V8_MODEM;2=3V8_MODEM_RF; Place immediately before U8 RF branch,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R43,PCB-MAIN,R43,Resistor,Cellular RF pi network series baseline,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=CELL_RF;2=CELL_RF_ANT; Change only from signed VNA evidence,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R44,PCB-MAIN,R44,Resistor,U13 active-HIGH disable pull-up,Panasonic,ERJ-2RKF4702X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=U13_EN_N; U13 remains High-Z while Q3 is off,47 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R45,PCB-MAIN,R45,Resistor,Dual-SIM selector default-SIM1 pull-down,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM_MUX_SEL;2=GND_MODEM; Drives both U13 IN pins,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R46,PCB-MAIN,R46,Resistor,Q3 base current limiter,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM_MUX_EN;2=Q3_BASE; Q3 pin 1 endpoint,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R47,PCB-MAIN,R47,Resistor,Q3 base-emitter off-state pull,Panasonic,ERJ-2RKF1003X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=Q3_BASE;2=GND_MODEM; Preserves U13 High-Z at reset,100 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R48,PCB-MAIN,R48,Resistor,J6 card-detect pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SIM1_DET; No card reads LOW through grounded switch,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R49,PCB-MAIN,R49,Resistor,J7 card-detect pull-up,Panasonic,ERJ-2RKF1002X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=3V3_DIGITAL;2=SIM2_DET; No card reads LOW through grounded switch,10 kOhm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R50,PCB-MAIN,R50,Resistor,J6 reset series tuning link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM1_RST_MUX;2=SIM1_RST_CONN; U14 protection is connector-side,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R51,PCB-MAIN,R51,Resistor,J6 clock series tuning link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM1_CLK_MUX;2=SIM1_CLK_CONN; U14 protection is connector-side,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R52,PCB-MAIN,R52,Resistor,J6 data series tuning link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM1_DATA_MUX;2=SIM1_DATA_CONN; U14 protection is connector-side,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R53,PCB-MAIN,R53,Resistor,J7 reset series tuning link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM2_RST_MUX;2=SIM2_RST_CONN; U15 protection is connector-side,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R54,PCB-MAIN,R54,Resistor,J7 clock series tuning link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM2_CLK_MUX;2=SIM2_CLK_CONN; U15 protection is connector-side,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R55,PCB-MAIN,R55,Resistor,J7 data series tuning link,Panasonic,ERJ-2GE0R00X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=SIM2_DATA_MUX;2=SIM2_DATA_CONN; U15 protection is connector-side,0 Ohm,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R56,PCB-MAIN,R56,Resistor,U9 TX source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_RX_U9;2=GNSS_RX_U1; No pull resistor allowed,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R57,PCB-MAIN,R57,Resistor,U1 TX source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_TX_U1;2=GNSS_TX_U9; No pull resistor allowed,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R58,PCB-MAIN,R58,Resistor,U9 TIMEPULSE source-series damping,Panasonic,ERJ-2RKF22R0X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_PPS_U9;2=GNSS_PPS_U1; Do not load LOW at startup,22 Ohm 1%,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R59,PCB-MAIN,R59,Resistor,Figure 38 voltage-divider upper resistor R5,Panasonic,ERJ-2GEJ561X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_ANT_SWITCHED;2=GNSS_ANT_DIV; Feeds U5 non-inverting input,560 Ohm 5% 0.1 W,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
MAIN-010-R60,PCB-MAIN,R60,Resistor,Figure 38 voltage-divider lower resistor R6,Panasonic,ERJ-2GEJ104X,0402,1,4,0,4,10,0,10,20,0,20,NONE,COMMON,SELECTED_PENDING_REVIEW_A,Authorized or traceable tier-1 channel,Marking MPN package orientation electrical functional sample,MAIN-AUTH-010 exact capture authority; physical pins: 1=GNSS_ANT_DIV;2=GND; Sets open-detect threshold with R59,100 kOhm 5% 0.1 W,ELECTRICAL_COMPONENT,FITTED,-55..155,CONTROLLED_PENDING_VERIFICATION
